118,Alabama,1,1988,Oct,69.95,50.44
119,Alabama,1,1988,Nov,66.9,47.33
120,Alabama,1,1988,Dec,56.25,36.77
121,Alabama,1,1989,Jan,60.55,41.65
122,Alabama,1,1989,Feb,57.42,39.48
123,Alabama,1,1989,Mar,67.64,47.87
124,Alabama,1,1989,Apr,71.13,51.43
125,Alabama,1,1989,May,78.13,60.75
126,Alabama,1,1989,Jun,82.96,71.42
127,Alabama,1,1989,Jul,84.92,74.34
128,Alabama,1,1989,Aug,85.7,74.27
129,Alabama,1,1989,Sep,79.73,66.39
130,Alabama,1,1989,Oct,72.61,52.41
131,Alabama,1,1989,Nov,63.27,43.98
132,Alabama,1,1989,Dec,47.1,29.89
133,Alabama,1,1990,Jan,57.99,40.33
134,Alabama,1,1990,Feb,63.02,44.32
135,Alabama,1,1990,Mar,66.54,48.35
136,Alabama,1,1990,Apr,71.35,51.24
137,Alabama,1,1990,May,79.18,61.27
138,Alabama,1,1990,Jun,86.71,71.26
139,Alabama,1,1990,Jul,87.33,74.08
140,Alabama,1,1990,Aug,90.01,74.31
141,Alabama,1,1990,Sep,86.6,68.05
142,Alabama,1,1990,Oct,76.07,53.37
143,Alabama,1,1990,Nov,68.96,45.65
144,Alabama,1,1990,Dec,61.7,42.83
145,Alabama,1,1991,Jan,55.3,39.98
146,Alabama,1,1991,Feb,59.37,41.36
147,Alabama,1,1991,Mar,66.59,45.26
148,Alabama,1,1991,Apr,75.57,58.64
149,Alabama,1,1991,May,80.38,67.49
150,Alabama,1,1991,Jun,84.33,71.6
151,Alabama,1,1991,Jul,86.91,75.77
152,Alabama,1,1991,Aug,86.06,74.81
153,Alabama,1,1991,Sep,82.4,67.13
154,Alabama,1,1991,Oct,75.69,55.28
155,Alabama,1,1991,Nov,59.78,40.34
156,Alabama,1,1991,Dec,58.83,40.47
157,Alabama,1,1992,Jan,52.66,36.52
158,Alabama,1,1992,Feb,60.16,42.02
159,Alabama,1,1992,Mar,63.83,43.51
160,Alabama,1,1992,Apr,70.55,51.87
161,Alabama,1,1992,May,77.85,59.47
162,Alabama,1,1992,Jun,83.54,68.48
163,Alabama,1,1992,Jul,87.63,74.69
164,Alabama,1,1992,Aug,84.73,71.85
165,Alabama,1,1992,Sep,82.1,68.09
166,Alabama,1,1992,Oct,73.38,53.68
167,Alabama,1,1992,Nov,61.15,43.5
168,Alabama,1,1992,Dec,56.02,39.92
169,Alabama,1,1993,Jan,57.06,42.75
170,Alabama,1,1993,Feb,55.51,36.92
171,Alabama,1,1993,Mar,60.3,43.04
172,Alabama,1,1993,Apr,67.56,47.62
173,Alabama,1,1993,May,78.01,62.16
174,Alabama,1,1993,Jun,85.97,70.91
175,Alabama,1,1993,Jul,89.62,76.18
176,Alabama,1,1993,Aug,88.97,76.24
177,Alabama,1,1993,Sep,83.57,67.11
178,Alabama,1,1993,Oct,73.44,55.26
179,Alabama,1,1993,Nov,63.34,43.36
180,Alabama,1,1993,Dec,54.29,37.04
181,Alabama,1,1994,Jan,49.61,32.65
182,Alabama,1,1994,Feb,59.97,41.29
183,Alabama,1,1994,Mar,65.98,44.43
184,Alabama,1,1994,Apr,75.72,55.18
185,Alabama,1,1994,May,77.91,60.34
186,Alabama,1,1994,Jun,85.1,72.74
187,Alabama,1,1994,Jul,83.92,72.78
188,Alabama,1,1994,Aug,85.63,72.9
189,Alabama,1,1994,Sep,81.72,65.8
190,Alabama,1,1994,Oct,72.69,56.65
191,Alabama,1,1994,Nov,67.52,48.75
192,Alabama,1,1994,Dec,58.57,42.33
193,Alabama,1,1995,Jan,53.68,36.56
194,Alabama,1,1995,Feb,56.64,37.79
195,Alabama,1,1995,Mar,66.82,47.87
196,Alabama,1,1995,Apr,73.38,52.47
197,Alabama,1,1995,May,81.55,63.99
198,Alabama,1,1995,Jun,84.4,69.21
199,Alabama,1,1995,Jul,89.48,75.5
200,Alabama,1,1995,Aug,89.85,76.09
201,Alabama,1,1995,Sep,84.05,66.52
202,Alabama,1,1995,Oct,74.11,53.95
203,Alabama,1,1995,Nov,59.34,39.04
204,Alabama,1,1995,Dec,53.71,36.22
205,Alabama,1,1996,Jan,53.13,32.8
206,Alabama,1,1996,Feb,56.61,36.5
207,Alabama,1,1996,Mar,59.88,40.54
208,Alabama,1,1996,Apr,69.65,47.35
209,Alabama,1,1996,May,82.95,64.43
210,Alabama,1,1996,Jun,85.2,71.23
