688,Arizona,4,1993,70.6,52.53
689,Arkansas,5,1993,69.15,51.87
690,California,6,1993,67.54,48.8
691,Colorado,8,1993,54.84,36.54
692,Connecticut,9,1993,56.56,42.03
693,Delaware,10,1993,61.33,48.14
694,District of Columbia,11,1993,63.32,46.66
695,Florida,12,1993,79.37,64.17
696,Georgia,13,1993,72.86,55.91
697,Idaho,16,1993,51.55,35.69
698,Illinois,17,1993,58.98,44.07
699,Indiana,18,1993,59.31,44.66
700,Iowa,19,1993,53.77,38.86
701,Kansas,20,1993,62.86,44.4
702,Kentucky,21,1993,64.11,48.24
703,Louisiana,22,1993,74.7,58.07
704,Maine,23,1993,48.16,33.34
705,Maryland,24,1993,61,46.32
706,Massachusetts,25,1993,54.56,40.38
707,Michigan,26,1993,50.03,37.14
708,Minnesota,27,1993,48.15,32.42
709,Mississippi,28,1993,71.96,55.3
710,Missouri,29,1993,61.85,46
711,Montana,30,1993,50.61,34.34
712,Nebraska,31,1993,56.91,39.47
713,Nevada,32,1993,58.8,41.47
714,New Hampshire,33,1993,49.91,35.83
715,New Jersey,34,1993,60.07,44.74
716,New Mexico,35,1993,66.22,47.1
717,New York,36,1993,51.53,37.47
718,North Carolina,37,1993,67.81,51.29
719,North Dakota,38,1993,49.28,32.41
720,Ohio,39,1993,58.85,43.68
721,Oklahoma,40,1993,69.34,49.69
722,Oregon,41,1993,55.21,39.43
723,Pennsylvania,42,1993,55.85,40.77
724,Rhode Island,44,1993,57.42,42.09
725,South Carolina,45,1993,72.3,55.07
726,South Dakota,46,1993,53.68,36.67
727,Tennessee,47,1993,66.25,50.38
728,Texas,48,1993,76.83,56.25
729,Utah,49,1993,57.13,41.31
730,Vermont,50,1993,48.92,34.98
731,Virginia,51,1993,63.79,47.41
732,Washington,53,1993,54.04,39.33
733,West Virginia,54,1993,60.19,44.68
734,Wisconsin,55,1993,49.32,34.7
735,Wyoming,56,1993,50.19,33.75
736,Alabama,1,1994,72.07,55.55
737,Arizona,4,1994,72.1,53.46
738,Arkansas,5,1994,70.5,52.99
739,California,6,1994,68.75,48.94
740,Colorado,8,1994,58.31,39.25
741,Connecticut,9,1994,56.29,41.65
742,Delaware,10,1994,61.17,47.88
743,District of Columbia,11,1994,63.28,46.28
744,Florida,12,1994,79.94,65.9
745,Georgia,13,1994,72.79,56.59
746,Idaho,16,1994,55.6,39.09
747,Illinois,17,1994,61.31,43.8
748,Indiana,18,1994,60.79,44.02
749,Iowa,19,1994,57.14,39.71
750,Kansas,20,1994,67.91,46.63
751,Kentucky,21,1994,64.67,47.62
752,Louisiana,22,1994,75.75,59.09
753,Maine,23,1994,48.17,33.54
754,Maryland,24,1994,60.83,45.9
755,Massachusetts,25,1994,54.5,40.17
756,Michigan,26,1994,51.05,36.75
757,Minnesota,27,1994,50.75,33.93
758,Mississippi,28,1994,72.92,56.07
759,Missouri,29,1994,64.62,46.61
760,Montana,30,1994,54.12,36.89
761,Nebraska,31,1994,61.91,42.06
762,Nevada,32,1994,61.48,43.95
763,New Hampshire,33,1994,49.91,35.61
764,New Jersey,34,1994,59.78,44.13
765,New Mexico,35,1994,68.13,48.57
766,New York,36,1994,51.6,36.97
767,North Carolina,37,1994,68,51.25
768,North Dakota,38,1994,51.85,34.05
769,Ohio,39,1994,59.72,42.92
770,Oklahoma,40,1994,72.31,51.37
771,Oregon,41,1994,57.98,41.2
772,Pennsylvania,42,1994,55.71,39.87
773,Rhode Island,44,1994,56.99,41.98
774,South Carolina,45,1994,72.09,55.43
775,South Dakota,46,1994,57.42,38.74
776,Tennessee,47,1994,66.64,50.25
777,Texas,48,1994,78.6,57.73
778,Utah,49,1994,60.54,44.28
779,Vermont,50,1994,48.97,34.71
780,Virginia,51,1994,63.96,47.09
781,Washington,53,1994,56.58,41.43
782,West Virginia,54,1994,60.21,44.03
783,Wisconsin,55,1994,51.33,35.13
784,Wyoming,56,1994,54.8,37.67
785,Alabama,1,1995,72.35,54.71
786,Arizona,4,1995,72.22,53.33
787,Arkansas,5,1995,70.62,52.15
788,California,6,1995,68.55,49.78
789,Colorado,8,1995,56.26,37.88
790,Connecticut,9,1995,56.62,42.31
791,Delaware,10,1995,61.4,48.15
792,District of Columbia,11,1995,63.34,46.51
793,Florida,12,1995,79.23,64.33
794,Georgia,13,1995,72.78,55.76
795,Idaho,16,1995,53.19,37.79
796,Illinois,17,1995,59.96,43.58
797,Indiana,18,1995,59.91,44.25
798,Iowa,19,1995,55.97,39.81
799,Kansas,20,1995,65.89,45.51
800,Kentucky,21,1995,64.12,47.69
801,Louisiana,22,1995,76.08,58.72
802,Maine,23,1995,48.83,34.27
803,Maryland,24,1995,60.98,46.18
804,Massachusetts,25,1995,54.67,40.76
805,Michigan,26,1995,51.01,37.83
806,Minnesota,27,1995,49.18,33.23
807,Mississippi,28,1995,73.1,55.11
808,Missouri,29,1995,63.31,45.89
809,Montana,30,1995,51.19,35.27
810,Nebraska,31,1995,60.05,41.2
811,Nevada,32,1995,61.21,43.81
812,New Hampshire,33,1995,50.26,36.41
813,New Jersey,34,1995,60.18,44.65
814,New Mexico,35,1995,67.81,47.64
815,New York,36,1995,52.26,38.19
816,North Carolina,37,1995,66.95,50.96
817,North Dakota,38,1995,49.55,32.95
818,Ohio,39,1995,58.48,43.22
819,Oklahoma,40,1995,70.46,50.44
820,Oregon,41,1995,57.26,41.57
821,Pennsylvania,42,1995,55.93,40.74
822,Rhode Island,44,1995,57.36,42.43
823,South Carolina,45,1995,71.27,54.93
824,South Dakota,46,1995,54.94,38.09
825,Tennessee,47,1995,66.55,49.92
826,Texas,48,1995,77.85,56.92
827,Utah,49,1995,59.2,43.01
828,Vermont,50,1995,49.59,35.85
829,Virginia,51,1995,63.58,47.08
830,Washington,53,1995,54.95,40.8
831,West Virginia,54,1995,59.35,44.02
832,Wisconsin,55,1995,50.15,35.06
833,Wyoming,56,1995,51.42,35.35
834,Alabama,1,1996,71.51,53.79
835,Arizona,4,1996,73.47,53.65
836,Arkansas,5,1996,69.9,51.26
837,California,6,1996,69.3,50.22
838,Colorado,8,1996,55.9,37.08
839,Connecticut,9,1996,54.93,41.28
840,Delaware,10,1996,58.89,46.63
841,District of Columbia,11,1996,60.68,45.16
842,Florida,12,1996,78.94,63.26
843,Georgia,13,1996,72.34,54.57
844,Idaho,16,1996,51.8,36.04
845,Illinois,17,1996,58.47,41.3
846,Indiana,18,1996,57.93,42.18
847,Iowa,19,1996,53.7,36.49
848,Kansas,20,1996,64.8,44.11
849,Kentucky,21,1996,62.4,46.25
850,Louisiana,22,1996,76.22,57.91
851,Maine,23,1996,47.97,34.32
852,Maryland,24,1996,58.58,44.75
853,Massachusetts,25,1996,53.4,40.09
854,Michigan,26,1996,48.75,35.18
855,Minnesota,27,1996,46.45,28.68
856,Mississippi,28,1996,72.58,54.44
857,Missouri,29,1996,62.11,44.24
858,Montana,30,1996,48.93,32.34
859,Nebraska,31,1996,57.56,38.68
860,Nevada,32,1996,61.16,43.81
861,New Hampshire,33,1996,49.46,36.16
862,New Jersey,34,1996,57.83,43.42
863,New Mexico,35,1996,67.72,47.56
864,New York,36,1996,50.75,37.44
865,North Carolina,37,1996,65.98,49.78
866,North Dakota,38,1996,46.64,28.99
867,Ohio,39,1996,56.82,41.52
868,Oklahoma,40,1996,70.42,49.42
869,Oregon,41,1996,56.09,40.63
870,Pennsylvania,42,1996,54.19,39.39
871,Rhode Island,44,1996,55.58,41.65
872,South Carolina,45,1996,70.96,53.75
873,South Dakota,46,1996,51.96,34.27
874,Tennessee,47,1996,64.95,48.71
875,Texas,48,1996,78.64,56.17
876,Utah,49,1996,59.16,42.65
877,Vermont,50,1996,48.58,35.48
878,Virginia,51,1996,61.67,45.69
879,Washington,53,1996,52.83,38.83
880,West Virginia,54,1996,57.78,42.69
881,Wisconsin,55,1996,47.96,31.25
882,Wyoming,56,1996,50.84,33.94
883,Alabama,1,1997,70.99,54.85
884,Arizona,4,1997,71.92,53.05
885,Arkansas,5,1997,69.1,52.12
886,California,6,1997,69.15,50.07
887,Colorado,8,1997,54.09,36.28
888,Connecticut,9,1997,55.59,41.54
889,Delaware,10,1997,60.57,47.32
890,District of Columbia,11,1997,62.83,45.76
891,Florida,12,1997,79.49,65.06
892,Georgia,13,1997,72.28,55.99
893,Idaho,16,1997,51.51,36.04
894,Illinois,17,1997,59.7,43.15
895,Indiana,18,1997,59.08,43.39
896,Iowa,19,1997,56.11,39.17
897,Kansas,20,1997,64.77,45.41
898,Kentucky,21,1997,63.03,47.16
899,Louisiana,22,1997,74.69,58.55
900,Maine,23,1997,47.09,32.39
901,Maryland,24,1997,60.35,45.49
902,Massachusetts,25,1997,53.78,39.99
903,Michigan,26,1997,50.03,36.73
904,Minnesota,27,1997,49.3,32.29
905,Mississippi,28,1997,71.62,55.24
906,Missouri,29,1997,63.03,45.85
907,Montana,30,1997,51.19,35.08
908,Nebraska,31,1997,59.97,41.05
909,Nevada,32,1997,59.92,43.06
910,New Hampshire,33,1997,49.26,35.47
911,New Jersey,34,1997,59.27,43.94
912,New Mexico,35,1997,65.12,46.72
913,New York,36,1997,50.97,37.23
914,North Carolina,37,1997,66.81,50.51
915,North Dakota,38,1997,50.48,32.42
916,Ohio,39,1997,57.83,42.64
917,Oklahoma,40,1997,69.13,50.36
918,Oregon,41,1997,56.09,40.87
919,Pennsylvania,42,1997,55.16,40.1
920,Rhode Island,44,1997,56.39,41.59
921,South Carolina,45,1997,71.16,55.04
922,South Dakota,46,1997,54.64,37
923,Tennessee,47,1997,65.25,49.76
924,Texas,48,1997,75.65,56.04
925,Utah,49,1997,57.27,41.66
926,Vermont,50,1997,48.25,34.63
927,Virginia,51,1997,62.71,46.29
928,Washington,53,1997,54.09,40.42
929,West Virginia,54,1997,58.58,43.62
930,Wisconsin,55,1997,50.21,34.77
931,Wyoming,56,1997,50.62,34.23
932,Alabama,1,1998,74.36,57.54
933,Arizona,4,1998,70.11,51.7
934,Arkansas,5,1998,73.58,55.48
935,California,6,1998,65.98,48.55
936,Colorado,8,1998,56.02,38.04
937,Connecticut,9,1998,58.58,44.83
938,Delaware,10,1998,63.36,50.43
939,District of Columbia,11,1998,65.79,49.03
940,Florida,12,1998,81.2,65.58
941,Georgia,13,1998,75,58.17
942,Idaho,16,1998,53.02,37.88
943,Illinois,17,1998,63.59,47.69
944,Indiana,18,1998,63.44,48.23
945,Iowa,19,1998,59.59,43.68
946,Kansas,20,1998,67.96,48.45
947,Kentucky,21,1998,66.83,51.37
948,Louisiana,22,1998,78.45,60.31
949,Maine,23,1998,50.6,36.36
950,Maryland,24,1998,63.32,48.85
951,Massachusetts,25,1998,56.65,43.25
952,Michigan,26,1998,55.51,41.72
953,Minnesota,27,1998,54.31,38.23
954,Mississippi,28,1998,75.69,58.08
955,Missouri,29,1998,66.25,49.65
956,Montana,30,1998,53.76,37.75
957,Nebraska,31,1998,61.99,43.74
958,Nevada,32,1998,58.09,42.49
959,New Hampshire,33,1998,52.81,39.34
960,New Jersey,34,1998,62.53,47.15
961,New Mexico,35,1998,66.05,47.09
962,New York,36,1998,55.02,41.7
963,North Carolina,37,1998,69.38,53.44
964,North Dakota,38,1998,53.12,36.84
965,Ohio,39,1998,62.1,46.93
966,Oklahoma,40,1998,73.75,53.47
967,Oregon,41,1998,56.47,41.71
968,Pennsylvania,42,1998,58.96,44.15
969,Rhode Island,44,1998,58.67,44.64
970,South Carolina,45,1998,73.9,57.56
971,South Dakota,46,1998,57.93,41.02
972,Tennessee,47,1998,68.84,53.5
973,Texas,48,1998,79.56,58.4
974,Utah,49,1998,57.38,42.09
975,Vermont,50,1998,52.18,38.91
976,Virginia,51,1998,65.55,49.62
977,Washington,53,1998,56.76,42.56
978,West Virginia,54,1998,61.85,47.1
979,Wisconsin,55,1998,55.39,39.95
980,Wyoming,56,1998,52.06,36.13
981,Alabama,1,1999,74.05,54.8
982,Arizona,4,1999,72.41,52.26
983,Arkansas,5,1999,73.36,52.61
984,California,6,1999,68.51,48.68
985,Colorado,8,1999,56.98,38.08
986,Connecticut,9,1999,58.5,43.45
987,Delaware,10,1999,62.76,48.8
988,District of Columbia,11,1999,65.17,46.77
989,Florida,12,1999,80.36,63.81
990,Georgia,13,1999,74.76,55.67
991,Idaho,16,1999,53.3,36.82
992,Illinois,17,1999,62.48,44.09
993,Indiana,18,1999,62.65,44.64
994,Iowa,19,1999,58.82,40.75
995,Kansas,20,1999,67.31,46.83
996,Kentucky,21,1999,66.51,48.31
997,Louisiana,22,1999,78.52,58.52
998,Maine,23,1999,51.19,36.26
999,Maryland,24,1999,62.72,46.72
1000,Massachusetts,25,1999,56.57,42
1001,Michigan,26,1999,53.66,39.23
1002,Minnesota,27,1999,52.64,35.29
1003,Mississippi,28,1999,75.66,55.51
1004,Missouri,29,1999,65.68,46.62
1005,Montana,30,1999,53.97,37.22
1006,Nebraska,31,1999,62.94,42.91
1007,Nevada,32,1999,60.37,42.71
1008,New Hampshire,33,1999,52.33,38.07
1009,New Jersey,34,1999,61.81,45.53
1010,New Mexico,35,1999,67.61,47.24
1011,New York,36,1999,53.9,39.2
1012,North Carolina,37,1999,68.7,51.14
1013,North Dakota,38,1999,53.64,35.76
1014,Ohio,39,1999,61.6,43.6
1015,Oklahoma,40,1999,72.79,51.56
1016,Oregon,41,1999,56.28,40.2
1017,Pennsylvania,42,1999,57.99,41.41
1018,Rhode Island,44,1999,59.55,43.65
1019,South Carolina,45,1999,73.06,54.89
1020,South Dakota,46,1999,59.53,40.63
1021,Tennessee,47,1999,68.64,50.64
1022,Texas,48,1999,79.86,57.61
1023,Utah,49,1999,59.1,42.4
1024,Vermont,50,1999,51.23,37.11
1025,Virginia,51,1999,65.51,47.44
1026,Washington,53,1999,54.92,40.6
1027,West Virginia,54,1999,61.96,44.81
1028,Wisconsin,55,1999,53.48,37.05
1029,Wyoming,56,1999,53.67,36.47
1030,Alabama,1,2000,74.81,54.38
1031,Arizona,4,2000,73.16,53.39
1032,Arkansas,5,2000,72.64,52.5
1033,California,6,2000,69.24,49.71
1034,Colorado,8,2000,58.28,38.95
1035,Connecticut,9,2000,56.1,42.05
1036,Delaware,10,2000,60.65,47.46
1037,District of Columbia,11,2000,63.22,45.85
1038,Florida,12,2000,80.41,62.55
1039,Georgia,13,2000,74.03,54.78
1040,Idaho,16,2000,54.16,37.42
1041,Illinois,17,2000,62.05,44.04
1042,Indiana,18,2000,61.06,44.4
1043,Iowa,19,2000,60.15,40.52
1044,Kansas,20,2000,68.28,46.66
1045,Kentucky,21,2000,65.42,47.79
1046,Louisiana,22,2000,78.62,58.06
1047,Maine,23,2000,49.1,34.2
1048,Maryland,24,2000,60.83,45.64
1049,Massachusetts,25,2000,54.31,40.66
1050,Michigan,26,2000,52.73,38.68
1051,Minnesota,27,2000,52.92,34.6
1052,Mississippi,28,2000,76.17,55.14
1053,Missouri,29,2000,66.12,46.59
1054,Montana,30,2000,53.8,36.15
1055,Nebraska,31,2000,63.72,42.07
1056,Nevada,32,2000,61.82,44.04
1057,New Hampshire,33,2000,50.25,36.32
1058,New Jersey,34,2000,59.29,44.13
1059,New Mexico,35,2000,68.55,48.07
1060,New York,36,2000,51.94,38.01
1061,North Carolina,37,2000,67.37,50.07
1062,North Dakota,38,2000,53.35,34.36
1063,Ohio,39,2000,60,43.62
1064,Oklahoma,40,2000,72.34,51.21
1065,Oregon,41,2000,57.1,40.54
1066,Pennsylvania,42,2000,56.47,40.83
1067,Rhode Island,44,2000,56.49,42.26
1068,South Carolina,45,2000,71.92,53.95
1069,South Dakota,46,2000,59.09,38.89
1070,Tennessee,47,2000,68.47,50.15
1071,Texas,48,2000,79.35,57.21
1072,Utah,49,2000,60.61,43.87
1073,Vermont,50,2000,49.32,35.52
1074,Virginia,51,2000,64.13,46.44
1075,Washington,53,2000,54.71,39.74
1076,West Virginia,54,2000,60.88,44.18
1077,Wisconsin,55,2000,53.16,36.42
1078,Wyoming,56,2000,54.1,36.28
1079,Alabama,1,2001,72.4,54.83
1080,Arizona,4,2001,72.39,53.57
1081,Arkansas,5,2001,71.49,53.28
1082,California,6,2001,69.97,50.28
1083,Colorado,8,2001,57.68,38.78
1084,Connecticut,9,2001,57.75,42.87
1085,Delaware,10,2001,62.15,48.8
1086,District of Columbia,11,2001,64.8,47.06
1087,Florida,12,2001,80.09,63.96
1088,Georgia,13,2001,73.82,55.97
1089,Idaho,16,2001,54.4,37.48
1090,Illinois,17,2001,62.67,45.16
1091,Indiana,18,2001,61.66,45.72
1092,Iowa,19,2001,58.81,40.7
1093,Kansas,20,2001,67.96,47.27
1094,Kentucky,21,2001,65.71,48.88
1095,Louisiana,22,2001,75.73,58.62
1096,Maine,23,2001,51.14,35.41
1097,Maryland,24,2001,62.51,47.03
1098,Massachusetts,25,2001,56.08,41.63
1099,Michigan,26,2001,53.61,39.82
1100,Minnesota,27,2001,52.51,34.84
1101,Mississippi,28,2001,73.01,55.43
1102,Missouri,29,2001,65.77,47.77
1103,Montana,30,2001,54.63,37.39
1104,Nebraska,31,2001,62.2,42.67
1105,Nevada,32,2001,61.73,44.19
1106,New Hampshire,33,2001,52.63,38.06
1107,New Jersey,34,2001,61.35,45.34
1108,New Mexico,35,2001,67.36,47.75
1109,New York,36,2001,54.01,39.79
1110,North Carolina,37,2001,68.87,51.55
1111,North Dakota,38,2001,53.31,35.07
1112,Ohio,39,2001,60.71,44.83
1113,Oklahoma,40,2001,72.34,52.03
1114,Oregon,41,2001,57.46,40.75
1115,Pennsylvania,42,2001,58.17,42.29
1116,Rhode Island,44,2001,58.18,42.89
1117,South Carolina,45,2001,73.68,55.43
1118,South Dakota,46,2001,57.81,39.03
1119,Tennessee,47,2001,67.59,50.68
1120,Texas,48,2001,77.76,57.28
1121,Utah,49,2001,60.16,43.65
1122,Vermont,50,2001,51.77,37.44
1123,Virginia,51,2001,65.53,47.76
1124,Washington,53,2001,55.13,40.37
1125,West Virginia,54,2001,61.51,45.43
1126,Wisconsin,55,2001,53.75,37.46
1127,Wyoming,56,2001,54.2,36.78
1128,Alabama,1,2002,73.04,55.94
1129,Arizona,4,2002,72.97,52.24
1130,Arkansas,5,2002,70.24,52.93
1131,California,6,2002,69.66,49.06
1132,Colorado,8,2002,56.68,37.04
1133,Connecticut,9,2002,58.25,43.91
1134,Delaware,10,2002,64.12,50.01
1135,District of Columbia,11,2002,66.78,47.94
1136,Florida,12,2002,80.17,64.9
1137,Georgia,13,2002,74.43,56.95
1138,Idaho,16,2002,52.23,35.98
1139,Illinois,17,2002,61.88,45.21
1140,Indiana,18,2002,61.35,45.85
1141,Iowa,19,2002,58.91,41.21
1142,Kansas,20,2002,67.77,45.97
1143,Kentucky,21,2002,65.18,49.29
1144,Louisiana,22,2002,76,59.09
1145,Maine,23,2002,49.89,35.43
1146,Maryland,24,2002,64.04,47.9
1147,Massachusetts,25,2002,56.34,42.48
1148,Michigan,26,2002,52.2,38.86
1149,Minnesota,27,2002,50.49,34.75
1150,Mississippi,28,2002,73.1,56.27
1151,Missouri,29,2002,65.17,47.08
1152,Montana,30,2002,51.38,34.83
1153,Nebraska,31,2002,62.43,41.63
1154,Nevada,32,2002,60.51,42.56
1155,New Hampshire,33,2002,52.21,38.58
1156,New Jersey,34,2002,62.55,46.49
1157,New Mexico,35,2002,67.32,47.26
1158,New York,36,2002,53.91,40.16
1159,North Carolina,37,2002,69.67,52.37
1160,North Dakota,38,2002,51.11,34.13
1161,Ohio,39,2002,60.33,44.54
1162,Oklahoma,40,2002,71.28,50.54
1163,Oregon,41,2002,57.19,40.25
1164,Pennsylvania,42,2002,58.31,42.46
1165,Rhode Island,44,2002,58.44,43.84
1166,South Carolina,45,2002,73.88,56.33
1167,South Dakota,46,2002,57.55,39.24
1168,Tennessee,47,2002,67.28,51.36
1169,Texas,48,2002,77.44,56.71
1170,Utah,49,2002,58.45,41.61
1171,Vermont,50,2002,51.32,37.94
1172,Virginia,51,2002,66.48,48.61
1173,Washington,53,2002,55.19,40.17
1174,West Virginia,54,2002,61.37,45.59
1175,Wisconsin,55,2002,51.87,37.24
1176,Wyoming,56,2002,51.7,34.31
1177,Alabama,1,2003,72.46,54.96
1178,Arizona,4,2003,73.54,53.52
1179,Arkansas,5,2003,71.32,52.44
1180,California,6,2003,70.02,50.46
1181,Colorado,8,2003,57.9,38.76
1182,Connecticut,9,2003,55.6,41.75
1183,Delaware,10,2003,60.42,48.73
1184,District of Columbia,11,2003,61.99,47.3
1185,Florida,12,2003,79.62,64.26
1186,Georgia,13,2003,72.79,55.95
1187,Idaho,16,2003,54.32,38.21
1188,Illinois,17,2003,61.36,43.34
1189,Indiana,18,2003,59.95,44.05
1190,Iowa,19,2003,58.85,39.77
1191,Kansas,20,2003,67.77,46.22
1192,Kentucky,21,2003,63.95,47.95
1193,Louisiana,22,2003,76.62,58.4
1194,Maine,23,2003,48.67,33.86
1195,Maryland,24,2003,60.1,46.81
1196,Massachusetts,25,2003,53.95,40.17
1197,Michigan,26,2003,52.16,37.96
1198,Minnesota,27,2003,51.79,33.85
1199,Mississippi,28,2003,73.33,55.47
1200,Missouri,29,2003,65.22,45.99
1201,Montana,30,2003,53.81,37
1202,Nebraska,31,2003,62.8,41.9
1203,Nevada,32,2003,62,44.53
1204,New Hampshire,33,2003,50.37,35.95
1205,New Jersey,34,2003,58.87,45.01
1206,New Mexico,35,2003,68.84,48.19
1207,New York,36,2003,51.96,38.01
1208,North Carolina,37,2003,67.17,51.56
1209,North Dakota,38,2003,51.86,33.5
1210,Ohio,39,2003,58.52,43.19
1211,Oklahoma,40,2003,72.89,51.08
1212,Oregon,41,2003,58.12,42.08
1213,Pennsylvania,42,2003,55.64,40.87
1214,Rhode Island,44,2003,55.71,41.84
1215,South Carolina,45,2003,71.42,55.54
1216,South Dakota,46,2003,58.46,39.25
1217,Tennessee,47,2003,66.39,50.29
1218,Texas,48,2003,78.78,57.18
1219,Utah,49,2003,60.09,43.67
1220,Vermont,50,2003,49.57,35.3
1221,Virginia,51,2003,62.84,47.55
1222,Washington,53,2003,56.35,41.6
1223,West Virginia,54,2003,59.15,44.26
1224,Wisconsin,55,2003,52.67,35.6
1225,Wyoming,56,2003,53.64,36.72
1226,Alabama,1,2004,73.27,55.72
1227,Arizona,4,2004,71.31,52.08
1228,Arkansas,5,2004,71.55,53.05
1229,California,6,2004,69.57,49.46
1230,Colorado,8,2004,56.57,37.94
1231,Connecticut,9,2004,56.41,42.42
1232,Delaware,10,2004,61.66,49.44
1233,District of Columbia,11,2004,63.5,47.89
1234,Florida,12,2004,79.93,64.1
1235,Georgia,13,2004,73.82,56.49
1236,Idaho,16,2004,53.24,37.48
1237,Illinois,17,2004,62.05,44.6
1238,Indiana,18,2004,60.87,44.98
1239,Iowa,19,2004,58.7,40.57
1240,Kansas,20,2004,67.37,46.63
1241,Kentucky,21,2004,64.7,48.56
1242,Louisiana,22,2004,76.61,59.11
1243,Maine,23,2004,48.41,33.69
1244,Maryland,24,2004,61.36,47.53
1245,Massachusetts,25,2004,54.58,40.83
1246,Michigan,26,2004,52.49,38.68
1247,Minnesota,27,2004,51.16,33.56
1248,Mississippi,28,2004,73.68,56.19
1249,Missouri,29,2004,65.01,46.89
1250,Montana,30,2004,53.11,36.51
1251,Nebraska,31,2004,62.72,42.22
1252,Nevada,32,2004,60.28,42.99
1253,New Hampshire,33,2004,50.45,36.27
1254,New Jersey,34,2004,59.88,45.5
1255,New Mexico,35,2004,66.33,47
1256,New York,36,2004,52.49,38.51
1257,North Carolina,37,2004,67.63,51.82
1258,North Dakota,38,2004,51.71,33.33
1259,Ohio,39,2004,59.44,44.09
1260,Oklahoma,40,2004,72.45,51.94
1261,Oregon,41,2004,57.51,41.51
1262,Pennsylvania,42,2004,56.57,41.62
1263,Rhode Island,44,2004,56.56,42.19
1264,South Carolina,45,2004,72.37,55.73
1265,South Dakota,46,2004,58.75,39.33
1266,Tennessee,47,2004,66.97,50.97
1267,Texas,48,2004,77.6,57.64
1268,Utah,49,2004,58.08,42.02
1269,Vermont,50,2004,49.65,35.47
1270,Virginia,51,2004,63.73,48.17
1271,Washington,53,2004,56.48,41.92
1272,West Virginia,54,2004,60.28,45.32
1273,Wisconsin,55,2004,52.37,35.87
1274,Wyoming,56,2004,52.66,36.03
1275,Alabama,1,2005,73.12,55.27
1276,Arizona,4,2005,72.14,53.22
1277,Arkansas,5,2005,73.4,53.57
1278,California,6,2005,68.7,49.88
1279,Colorado,8,2005,57.77,38.96
1280,Connecticut,9,2005,57.22,43.05
1281,Delaware,10,2005,62.3,49.25
1282,District of Columbia,11,2005,64.03,47.71
1283,Florida,12,2005,79.37,64.18
1284,Georgia,13,2005,73.19,56.17
1285,Idaho,16,2005,52.92,36.79
1286,Illinois,17,2005,63.64,45.73
1287,Indiana,18,2005,62,45.79
1288,Iowa,19,2005,60.22,41.89
1289,Kansas,20,2005,68.04,47.57
1290,Kentucky,21,2005,65.87,49.16
1291,Louisiana,22,2005,78.12,59.11
1292,Maine,23,2005,49.46,35.18
1293,Maryland,24,2005,61.96,47.41
1294,Massachusetts,25,2005,55.45,41.77
1295,Michigan,26,2005,54.59,40.71
1296,Minnesota,27,2005,52.86,35.92
1297,Mississippi,28,2005,74.58,55.9
1298,Missouri,29,2005,66.47,47.84
1299,Montana,30,2005,53.34,36.62
1300,Nebraska,31,2005,63.79,43.35
1301,Nevada,32,2005,60.14,43.33
1302,New Hampshire,33,2005,51.37,37.85
1303,New Jersey,34,2005,60.73,45.42
1304,New Mexico,35,2005,67.71,48.21
1305,New York,36,2005,53.58,39.8
1306,North Carolina,37,2005,68.1,51.83
1307,North Dakota,38,2005,53.22,35.61
1308,Ohio,39,2005,60.11,44.5
1309,Oklahoma,40,2005,73.61,52.33
1310,Oregon,41,2005,56.95,40.83
1311,Pennsylvania,42,2005,57.3,41.97
1312,Rhode Island,44,2005,57.68,43.01
1313,South Carolina,45,2005,72.23,55.5
1314,South Dakota,46,2005,59.53,40.67
1315,Tennessee,47,2005,67.85,51.21
1316,Texas,48,2005,79.26,57.8
1317,Utah,49,2005,58.8,42.78
1318,Vermont,50,2005,50.94,37.59
1319,Virginia,51,2005,64.37,48.18
1320,Washington,53,2005,55.51,40.6
1321,West Virginia,54,2005,60.74,45.44
1322,Wisconsin,55,2005,54.43,37.71
1323,Wyoming,56,2005,53.6,36.63
1324,Alabama,1,2006,75.29,55.36
1325,Arizona,4,2006,72.82,52.73
1326,Arkansas,5,2006,75.08,53.25
1327,California,6,2006,69.13,49.53
1328,Colorado,8,2006,57.32,38.02
1329,Connecticut,9,2006,58.44,44.69
1330,Delaware,10,2006,63.85,50.67
1331,District of Columbia,11,2006,65.82,48.6
1332,Florida,12,2006,81.1,63.7
1333,Georgia,13,2006,75.64,56.45
1334,Idaho,16,2006,53.09,36.56
1335,Illinois,17,2006,64.22,45.96
1336,Indiana,18,2006,62.76,46.48
1337,Iowa,19,2006,60.96,42.66
1338,Kansas,20,2006,70.67,48.07
1339,Kentucky,21,2006,66.76,49.13
1340,Louisiana,22,2006,79.47,58.89
1341,Maine,23,2006,51.47,38.02
1342,Maryland,24,2006,63.56,48.5
1343,Massachusetts,25,2006,56.77,43.58
1344,Michigan,26,2006,54.9,41.83
1345,Minnesota,27,2006,53.71,36.5
1346,Mississippi,28,2006,76.59,55.69
1347,Missouri,29,2006,68.54,48.02
1348,Montana,30,2006,54.33,37.39
1349,Nebraska,31,2006,64.91,43.74
1350,Nevada,32,2006,59.97,42.54
1351,New Hampshire,33,2006,52.94,39.92
1352,New Jersey,34,2006,61.99,46.95
1353,New Mexico,35,2006,68.12,47.89
1354,New York,36,2006,54.47,41.51
1355,North Carolina,37,2006,69.31,52.06
1356,North Dakota,38,2006,54.74,36.54
